Pseudo Store ID,Latitude,Longitude,Visits,Chain
101598,35.30129566,-94.41002606,70763,Casey's General Store
101599,41.95860049,-90.09985537,29920,Casey's General Store
101600,40.30567938,-87.80013526,32756,Casey's General Store
101601,41.53297766,-93.95143926,26667,Casey's General Store
101602,40.04311333,-91.49855185,20435,Casey's General Store
101603,42.6756032,-95.30178142,13886,Casey's General Store
101604,40.8254928,-91.15061772,41897,Casey's General Store
101605,41.98852977,-91.68264447,25569,Casey's General Store
101606,42.18163594,-92.71819538,15236,Casey's General Store
101607,38.60889737,-95.28158528,18916,Casey's General Store
101608,39.01456358,-89.77885159,34859,Casey's General Store
101609,39.07995801,-95.39422263,30565,Casey's General Store
101610,41.5115345,-93.64574068,57764,Casey's General Store
101611,41.44202552,-97.3676183,23681,Casey's General Store
101612,39.89407685,-89.6031338,56259,Casey's General Store
101613,38.96875007,-92.74244062,63659,Casey's General Store
101614,42.31767485,-88.98281499,36969,Casey's General Store
101615,43.14348316,-93.38836156,24471,Casey's General Store
101616,41.99591712,-88.31581795,18279,Casey's General Store
101617,42.6442166,-91.40266825,30497,Casey's General Store
101618,41.18157822,-96.10525863,77625,Casey's General Store
101619,36.36514801,-95.83489027,51711,Casey's General Store
101620,41.55472476,-91.54095348,39039,Casey's General Store
101621,41.23347421,-96.20057266,62226,Casey's General Store
101622,39.10801704,-95.09413818,107582,Casey's General Store
101623,46.33560866,-94.48434362,63052,Casey's General Store
101624,41.34431035,-86.29736632,31089,Casey's General Store
101625,39.43129644,-91.6734083,19679,Casey's General Store
101626,43.06752459,-91.13656237,18538,Casey's General Store
101627,41.53855122,-90.63031484,73644,Casey's General Store
101628,41.46215366,-96.77856779,53685,Casey's General Store
101629,44.77673598,-94.98605878,19629,Casey's General Store
101630,42.4691838,-93.835787,15576,Casey's General Store
101631,37.06880187,-94.46016608,23214,Casey's General Store
101632,37.8300392,-97.37136277,40417,Casey's General Store
101633,44.55277693,-94.22411736,43802,Casey's General Store
101634,42.78074602,-89.29370698,29595,Casey's General Store
101635,39.473456,-84.47687893,42496,Casey's General Store
101636,39.3037591,-93.66821502,21472,Casey's General Store
101637,37.19738791,-93.29951856,17021,Casey's General Store
101638,45.10275925,-95.05408601,13225,Casey's General Store
101639,40.81249909,-96.59739485,45819,Casey's General Store
101640,37.94648812,-101.2580172,74348,Casey's General Store
101641,41.18906799,-96.09645273,38664,Casey's General Store
101642,41.46783564,-91.83698377,24586,Casey's General Store
101643,41.46783564,-91.83698377,24586,Casey's General Store
101644,42.34833223,-90.00763657,25709,Casey's General Store
101645,37.13778917,-93.34270775,43246,Casey's General Store
101646,38.35760782,-97.20574135,31060,Casey's General Store
101647,41.65629715,-88.43321401,33211,Casey's General Store
101648,40.54218337,-88.98295511,27678,Casey's General Store
101649,41.43835874,-97.36224765,84624,Casey's General Store
101650,41.50415633,-87.5192261,23151,Casey's General Store
101651,42.44396419,-90.84955134,47318,Casey's General Store
101652,42.01419938,-89.33936276,55034,Casey's General Store
101653,41.49398274,-93.48727128,39660,Casey's General Store
101654,39.14356832,-89.49017254,26080,Casey's General Store
101655,41.64366355,-93.60102356,22566,Casey's General Store
101656,37.57743726,-97.13460296,50087,Casey's General Store
101657,44.88473868,-94.03336438,19685,Casey's General Store
101658,43.43103888,-96.70832579,17879,Casey's General Store
101659,44.44563858,-95.78775092,30476,Casey's General Store
101660,37.83635515,-94.35088064,93446,Casey's General Store
101661,37.17043955,-101.3474738,73365,Casey's General Store
101662,41.29370687,-90.29161936,24040,Casey's General Store
101663,42.46871841,-92.25807125,24298,Casey's General Store
101664,42.35134381,-97.78270342,47511,Casey's General Store
101665,37.51920183,-97.00463409,57816,Casey's General Store
101666,39.83588161,-85.4345734,36434,Casey's General Store
101667,37.24705175,-93.31158534,99755,Casey's General Store
101668,41.69228193,-94.3609424,78690,Casey's General Store
101669,40.08944165,-93.60459045,36769,Casey's General Store
101670,41.01100645,-92.4013173,43219,Casey's General Store
101671,40.15847893,-89.38507323,95956,Casey's General Store
101672,41.6459475,-95.32290415,50104,Casey's General Store
101673,40.88862097,-85.52239109,58368,Casey's General Store
101674,45.56407204,-93.58079517,20375,Casey's General Store
101675,37.89692552,-88.95354614,31948,Casey's General Store
101676,41.43241247,-90.15713824,82463,Casey's General Store
101677,39.27869143,-93.98281664,27094,Casey's General Store
101678,42.48466024,-92.44694306,40450,Casey's General Store
101679,40.17156067,-84.96849418,60773,Casey's General Store
101680,37.45146176,-89.27262544,37298,Casey's General Store
101681,38.68556936,-93.25214481,117309,Casey's General Store
101682,42.2750278,-91.52601294,29031,Casey's General Store
101683,39.60270625,-87.70101605,45219,Casey's General Store
101684,36.1336148,-90.15318913,39660,Casey's General Store
101685,45.12484449,-94.51821581,37180,Casey's General Store
101686,41.54335212,-96.12757983,28553,Casey's General Store
101687,38.12141374,-89.71315547,45986,Casey's General Store
101688,41.0566801,-89.05086013,13764,Casey's General Store
101689,39.79866388,-88.4616668,41767,Casey's General Store
101690,38.74801093,-89.98733931,22290,Casey's General Store
101691,40.25566723,-94.33233151,43777,Casey's General Store
101692,40.1219483,-84.61383991,65362,Casey's General Store
101693,43.38444449,-98.84430708,15060,Casey's General Store
101694,45.38011577,-94.71154675,14784,Casey's General Store
101695,42.02242244,-93.61669352,43744,Casey's General Store
101696,38.88814304,-90.14939428,22980,Casey's General Store
101697,39.65341564,-88.02932441,26783,Casey's General Store
101698,43.10182409,-93.80273369,59967,Casey's General Store
101699,43.44986882,-92.29681566,82330,Casey's General Store
101700,38.33367782,-89.38159551,30938,Casey's General Store
101701,40.96149702,-91.52378379,118231,Casey's General Store
101702,38.93516941,-95.09658102,70980,Casey's General Store
101703,41.29156939,-96.17955449,84743,Casey's General Store
101704,39.47385472,-92.21094957,15209,Casey's General Store
101705,39.85995852,-95.2666852,24657,Casey's General Store
101706,38.83134471,-91.96194062,49905,Casey's General Store
101707,40.89854235,-98.40652543,43227,Casey's General Store
101708,42.23222703,-91.18561685,42609,Casey's General Store
101709,41.00685874,-95.23316823,14135,Casey's General Store
101710,45.47209514,-94.24549324,54472,Casey's General Store
101711,40.60483989,-89.62156582,52813,Casey's General Store
101712,41.74704155,-93.6167949,56070,Casey's General Store
101713,37.99761154,-88.9389817,43230,Casey's General Store
101714,36.27787225,-95.81280154,30422,Casey's General Store
101715,41.36565779,-89.58211538,11969,Casey's General Store
101716,39.76541904,-89.66510728,90855,Casey's General Store
101717,46.79962938,-95.80896048,59786,Casey's General Store
101718,41.19032567,-96.15908842,30338,Casey's General Store
101719,40.73203996,-92.86728284,96622,Casey's General Store
101720,42.51469886,-93.38024917,25848,Casey's General Store
101721,45.28219834,-93.55024038,36998,Casey's General Store
101722,39.7845889,-98.78819314,59466,Casey's General Store
101723,38.56747414,-94.19314964,45223,Casey's General Store
101724,40.7274144,-95.0384502,59509,Casey's General Store
101725,40.5803393,-98.37454201,27023,Casey's General Store
101726,41.23316307,-95.61729865,32960,Casey's General Store
101727,41.59978898,-93.45425701,81029,Casey's General Store
101728,42.0201423,-94.37798673,33958,Casey's General Store
101729,36.33748116,-94.11733868,79775,Casey's General Store
101730,42.802961,-92.26463633,31080,Casey's General Store
101731,37.49378323,-91.85654436,30289,Casey's General Store
101732,38.57894676,-97.66730659,39113,Casey's General Store
101733,46.86097527,-96.82671502,46267,Casey's General Store
101734,39.5911491,-89.95512283,22168,Casey's General Store
101735,40.39442313,-91.38264613,79601,Casey's General Store
101736,40.23909976,-88.19016213,12896,Casey's General Store
101737,39.81517104,-88.85610915,36594,Casey's General Store
101738,41.61438983,-88.79965659,14877,Casey's General Store
101739,38.67071424,-85.77643874,30370,Casey's General Store
101740,38.61504022,-89.11768847,38296,Casey's General Store
101741,41.61447066,-93.87271036,31660,Casey's General Store
101742,41.60414918,-93.66069186,37248,Casey's General Store
101743,40.3597291,-94.87346715,28221,Casey's General Store
101744,41.479556,-91.5781396,18892,Casey's General Store
101745,38.85524249,-94.74081078,74126,Casey's General Store
101746,42.89275329,-93.20291261,38550,Casey's General Store
101747,36.02920198,-94.02815246,50838,Casey's General Store
101748,42.50277253,-96.37771058,58355,Casey's General Store
101749,42.35506603,-88.26811438,36319,Casey's General Store
101750,40.12315894,-96.67204763,20540,Casey's General Store
101751,34.67614938,-92.40913533,63475,Casey's General Store
101752,43.40143972,-94.84355413,26387,Casey's General Store
101753,37.05475753,-94.54954479,57261,Casey's General Store
101754,39.50639555,-87.37975078,47304,Casey's General Store
101755,42.27486955,-88.8600512,61241,Casey's General Store
101756,40.69990948,-99.07941191,53452,Casey's General Store
101757,41.6443278,-93.4689371,45654,Casey's General Store
101758,39.93037195,-89.0545748,32709,Casey's General Store
101759,45.59830753,-94.14574809,39423,Casey's General Store
101760,37.57659892,-97.27043313,37466,Casey's General Store
101761,37.80838618,-88.43467824,22036,Casey's General Store
101762,43.99251924,-95.75273403,36462,Casey's General Store
101763,38.61633006,-88.94621793,40452,Casey's General Store
101764,40.50020226,-88.92494143,30356,Casey's General Store
101765,40.12978142,-91.51815004,32149,Casey's General Store
101766,38.77968038,-95.73825305,11188,Casey's General Store
101767,36.7344158,-91.84989225,32300,Casey's General Store
101768,42.02847148,-91.63233494,99241,Casey's General Store
101769,46.06636792,-93.66315779,55871,Casey's General Store
101770,37.27474154,-97.38178093,92795,Casey's General Store
101771,41.66277952,-93.35724576,28220,Casey's General Store
101772,42.58859705,-94.84669218,15978,Casey's General Store
101773,37.89883003,-89.05792712,26198,Casey's General Store
101774,38.72968138,-87.67605821,23805,Casey's General Store
101775,35.66690764,-97.55030518,55731,Casey's General Store
101776,42.46703332,-95.14881074,129069,Casey's General Store
101777,42.67056949,-88.53373758,24680,Casey's General Store
101778,43.63956479,-95.59423077,29359,Casey's General Store
101779,42.48650542,-94.20311363,58366,Casey's General Store
101780,43.14282952,-89.28346427,55373,Casey's General Store
101781,41.94942988,-88.03121741,67949,Casey's General Store
101782,38.41204527,-96.22481886,87929,Casey's General Store
101783,44.34989584,-98.21490855,41729,Casey's General Store
101784,40.39079138,-90.15573576,39259,Casey's General Store
101785,42.00908217,-93.16434887,48419,Casey's General Store
101786,42.39899491,-96.35257838,38239,Casey's General Store
101787,39.15588616,-89.47684992,18609,Casey's General Store
101788,42.46368533,-92.29835536,33653,Casey's General Store
101789,43.5457964,-87.94246484,24488,Casey's General Store
101790,41.68777836,-93.70537974,31410,Casey's General Store
101791,41.69529717,-90.54838725,29198,Casey's General Store
101792,44.19754156,-93.67792078,16557,Casey's General Store
101793,38.98344748,-88.16166602,40470,Casey's General Store
101794,43.04604254,-91.14153531,39415,Casey's General Store
101795,40.84791635,-96.65312238,34061,Casey's General Store
101796,41.49013833,-91.42491403,18926,Casey's General Store
101797,45.57223241,-93.22187954,28060,Casey's General Store
101798,36.59764881,-89.6167396,18098,Casey's General Store
101799,39.51606783,-86.79365178,72875,Casey's General Store
101800,41.01024931,-93.30301102,18674,Casey's General Store
101801,38.9571616,-94.85758709,66720,Casey's General Store
101802,35.36364124,-97.49381354,49076,Casey's General Store
101803,42.24658941,-91.88954312,148838,Casey's General Store
101804,37.67091664,-92.66538506,69872,Casey's General Store
101805,38.23341105,-90.3917473,60490,Casey's General Store
101806,38.76840157,-88.50853475,31334,Casey's General Store
101807,40.26614984,-96.73448746,32582,Casey's General Store
101808,43.93239352,-94.93853776,68271,Casey's General Store
101809,38.01505229,-89.24382467,29955,Casey's General Store
101810,39.58891506,-93.79571808,32113,Casey's General Store
101811,39.95379439,-90.20915343,50707,Casey's General Store
101812,36.37038081,-93.57886313,83102,Casey's General Store
101813,36.07173859,-83.92680441,77543,Casey's General Store
101814,41.15855943,-95.94316307,84233,Casey's General Store
101815,43.52996905,-96.6560814,32560,Casey's General Store
101816,43.70914855,-98.02496934,41647,Casey's General Store
101817,36.74229793,-91.87582508,92571,Casey's General Store
101818,34.74087786,-92.37186641,113207,Casey's General Store
101819,41.22920736,-96.04377312,108590,Casey's General Store
101820,41.66378355,-86.09934958,21016,Casey's General Store
101821,42.783352,-92.6673485,15820,Casey's General Store
101822,41.16705946,-87.66342506,61145,Casey's General Store
101823,36.72915291,-88.63070491,40329,Casey's General Store
101824,40.55223731,-90.50232288,38806,Casey's General Store
101825,42.03398254,-91.62194331,16562,Casey's General Store
101826,38.26062918,-94.34264925,45549,Casey's General Store
101827,42.99708572,-91.65937626,19396,Casey's General Store
101828,38.66255088,-94.36260287,23566,Casey's General Store
101829,38.78063526,-87.30974993,33831,Casey's General Store
101830,44.31299599,-93.273112,20368,Casey's General Store
101831,46.84321782,-96.88200496,79104,Casey's General Store
101832,43.35058889,-97.42124041,47745,Casey's General Store
101833,42.46913691,-91.90368477,19919,Casey's General Store
101834,40.79832852,-96.69704384,25981,Casey's General Store
101835,40.11648336,-91.91188027,35537,Casey's General Store
101836,37.00083015,-93.08255976,25433,Casey's General Store
101837,35.63887453,-97.42711104,81500,Casey's General Store
101838,41.08842566,-91.1845576,40718,Casey's General Store
101839,40.75411773,-88.29313801,12138,Casey's General Store
101840,41.09741861,-88.42092013,12705,Casey's General Store
101841,35.95784713,-84.00148474,49699,Casey's General Store
101842,39.12329892,-93.19499753,30997,Casey's General Store
101843,40.76831072,-87.44736574,34655,Casey's General Store
101844,39.70229802,-89.12226542,26171,Casey's General Store
101845,38.98975447,-93.56708848,103032,Casey's General Store
101846,38.61263042,-89.60694108,19120,Casey's General Store
101847,42.10650566,-89.18326663,35515,Casey's General Store
101848,42.3186379,-92.1968485,49062,Casey's General Store
101849,39.01844627,-91.89294259,41265,Casey's General Store
101850,41.75857807,-93.8251508,36939,Casey's General Store
101851,35.77090928,-95.32233101,111332,Casey's General Store
101852,34.83278378,-92.19186078,59148,Casey's General Store
101853,37.15073996,-94.31384953,38968,Casey's General Store
101854,37.81444722,-94.70620682,69053,Casey's General Store
101855,37.96682932,-91.35775228,39213,Casey's General Store
101856,40.61226079,-87.31420929,32794,Casey's General Store
101857,46.85072302,-96.81911028,29087,Casey's General Store
101858,39.9554514,-89.55400002,75500,Casey's General Store
101859,43.86956775,-92.4897051,25469,Casey's General Store
101860,35.44331149,-94.32769176,93053,Casey's General Store
101861,40.92174337,-92.22767925,42799,Casey's General Store
101862,40.75055861,-98.84511713,48390,Casey's General Store
101863,41.6014021,-90.91251095,40221,Casey's General Store
101864,39.1155723,-96.7119421,38678,Casey's General Store
101865,37.9221298,-90.5420825,69467,Casey's General Store
101866,42.50074478,-94.14428551,69674,Casey's General Store
101867,42.06866418,-90.65667073,26883,Casey's General Store
101868,36.16727219,-94.10782049,52507,Casey's General Store
101869,35.46369017,-97.60052237,26186,Casey's General Store
101870,38.72410459,-94.45304263,77531,Casey's General Store
101871,39.05248795,-94.27033897,33371,Casey's General Store
101872,38.46081735,-93.21028375,83161,Casey's General Store
101873,43.08461268,-96.17522026,26454,Casey's General Store
101874,41.68884625,-93.4629189,48140,Casey's General Store
101875,41.8370069,-89.4975655,47968,Casey's General Store
101876,38.4240522,-95.85871278,141079,Casey's General Store
101877,44.11147713,-93.70861332,44406,Casey's General Store
101878,36.25909564,-94.23084118,49526,Casey's General Store
101879,42.03038111,-96.0978159,33153,Casey's General Store
101880,40.04859585,-87.8304226,23300,Casey's General Store
101881,35.56643462,-92.45121467,92157,Casey's General Store
101882,42.55460494,-89.01232254,25067,Casey's General Store
101883,42.16749122,-92.03695337,27305,Casey's General Store
101884,40.70362121,-89.39593129,18003,Casey's General Store
101885,41.00458846,-89.13458539,18547,Casey's General Store
101886,46.35428228,-94.22582645,58740,Casey's General Store
101887,41.7033377,-93.57118449,55405,Casey's General Store
101888,44.54555064,-93.58381702,20917,Casey's General Store
101889,41.19007602,-96.19990061,58846,Casey's General Store
101890,37.94078543,-91.76116419,48866,Casey's General Store
101891,38.87359488,-92.91396453,15413,Casey's General Store
101892,41.70157724,-86.00313087,61570,Casey's General Store
101893,40.40813017,-90.15590945,23139,Casey's General Store
101894,38.61117255,-89.5291707,17792,Casey's General Store
101895,39.09272524,-89.80005885,18694,Casey's General Store
101896,39.91665567,-93.96211334,53200,Casey's General Store
101897,41.7238027,-85.96708355,42246,Casey's General Store
101898,38.85108744,-94.3478963,43045,Casey's General Store
101899,40.83192496,-95.30889551,24560,Casey's General Store
101900,45.54178958,-94.23013924,16043,Casey's General Store
101901,45.37711931,-94.72888472,28691,Casey's General Store
101902,39.41940078,-86.15886073,51667,Casey's General Store
101903,41.98474187,-91.65728029,34408,Casey's General Store
101904,41.97675466,-91.55330561,80115,Casey's General Store
101905,41.8927963,-93.59980292,21806,Casey's General Store
101906,45.13863511,-94.78196393,41119,Casey's General Store
101907,38.78303223,-97.61935694,46202,Casey's General Store
101908,46.90512877,-96.79713748,59779,Casey's General Store
101909,41.24513194,-86.24955917,19650,Casey's General Store
101910,37.22585206,-93.26037605,46993,Casey's General Store
101911,40.61873687,-89.47271964,74505,Casey's General Store
101912,40.45950536,-88.37596095,22127,Casey's General Store
101913,44.32658465,-96.92136474,48861,Casey's General Store
101914,38.39561992,-96.1797713,15871,Casey's General Store
101915,42.09231891,-90.13174488,42499,Casey's General Store
101916,40.31232685,-88.02086556,25675,Casey's General Store
101917,40.08363786,-89.73539966,23117,Casey's General Store
101918,36.44611377,-94.2402125,58961,Casey's General Store
101919,43.28358458,-93.21006376,33741,Casey's General Store
101920,42.36113685,-92.77046022,30531,Casey's General Store
101921,38.63044146,-92.56603637,30311,Casey's General Store
101922,38.58697789,-93.69486388,21330,Casey's General Store
101923,40.30486504,-88.15655152,31468,Casey's General Store
101924,41.73239227,-93.58180517,90427,Casey's General Store
101925,42.05474613,-87.8000562,16738,Casey's General Store
101926,40.64005801,-91.7396466,31989,Casey's General Store
101927,38.13504957,-89.23118889,27175,Casey's General Store
101928,41.58138587,-92.84429731,14279,Casey's General Store
101929,37.01699722,-95.92783377,90272,Casey's General Store
101930,39.56379855,-97.6567646,60630,Casey's General Store
101931,42.30261584,-93.64056389,22615,Casey's General Store
101932,43.14644859,-93.36083136,127982,Casey's General Store
101933,35.25003364,-93.13614794,82054,Casey's General Store
101934,39.55489831,-94.03904497,61179,Casey's General Store
101935,40.85840685,-84.58548757,58314,Casey's General Store
101936,41.48057085,-91.3041006,14868,Casey's General Store
101937,43.93461659,-93.95927223,31948,Casey's General Store
101938,44.20400353,-93.80792852,17875,Casey's General Store
101939,35.34844515,-97.47640664,31102,Casey's General Store
101940,41.59968418,-93.73696118,84373,Casey's General Store
101941,35.94089832,-91.54881671,76563,Casey's General Store
101942,39.55195875,-89.28526201,29710,Casey's General Store
101943,40.88165011,-88.62183758,48463,Casey's General Store
101944,41.90370758,-91.25807797,39731,Casey's General Store
101945,43.41963208,-93.53288525,24024,Casey's General Store
101946,44.45069234,-95.77517018,53078,Casey's General Store
101947,41.28992998,-94.56357079,16635,Casey's General Store
101948,40.45602062,-88.37593144,42943,Casey's General Store
101949,41.89751172,-92.27940603,35987,Casey's General Store
101950,45.72999426,-94.95255693,20470,Casey's General Store
101951,43.3788635,-92.91841,29755,Casey's General Store
101952,41.66040018,-92.00798646,28770,Casey's General Store
101953,37.68769177,-92.67301658,28204,Casey's General Store
101954,37.96730418,-90.0561333,27072,Casey's General Store
101955,41.2789901,-95.81238138,116233,Casey's General Store
101956,41.94835087,-97.22400368,22656,Casey's General Store
101957,36.72748258,-95.91792702,48278,Casey's General Store
101958,41.59600639,-93.24747422,35183,Casey's General Store
101959,44.29664092,-94.70979885,44163,Casey's General Store
101960,39.67565714,-87.40765628,27690,Casey's General Store
101961,37.18803704,-94.45621112,21370,Casey's General Store
101962,37.71364272,-91.13509268,37623,Casey's General Store
101963,38.23466467,-90.56154171,42889,Casey's General Store
101964,38.79603817,-94.92666315,50324,Casey's General Store
101965,44.02530965,-92.74920347,25692,Casey's General Store
101966,41.60008221,-93.50399515,40115,Casey's General Store
101967,41.61463821,-94.01829124,52373,Casey's General Store
101968,41.50956981,-90.68385668,31501,Casey's General Store
101969,39.00474242,-87.62086657,24566,Casey's General Store
101970,42.54277995,-92.3384039,30929,Casey's General Store
101971,38.4617229,-90.08722466,22239,Casey's General Store
101972,37.81592083,-92.21960409,49950,Casey's General Store
101973,46.35505078,-94.78990973,74871,Casey's General Store
101974,39.85170874,-86.38236456,49660,Casey's General Store
101975,42.22407974,-92.86884808,23137,Casey's General Store
101976,40.79941941,-96.72860887,43485,Casey's General Store
101977,41.06112255,-89.7727247,18445,Casey's General Store
101978,41.33071978,-94.02064366,31762,Casey's General Store
101979,38.61892841,-89.05480606,24095,Casey's General Store
101980,38.71847281,-89.87775388,34633,Casey's General Store
101981,43.44546734,-93.22037836,24149,Casey's General Store
101982,36.35749576,-94.22146529,52680,Casey's General Store
101983,39.20743572,-93.51178134,25430,Casey's General Store
101984,43.18542311,-95.85488234,27585,Casey's General Store
101985,42.04590622,-91.68242513,50369,Casey's General Store
101986,37.50586822,-97.49607642,33522,Casey's General Store
101987,42.84720293,-92.08394269,11148,Casey's General Store
101988,36.00757276,-84.02787401,23927,Casey's General Store
101989,39.48035735,-88.16334075,71288,Casey's General Store
101990,37.95206992,-91.74751742,35742,Casey's General Store
101991,37.74114931,-88.92231958,66403,Casey's General Store
101992,42.46994402,-92.3923475,41647,Casey's General Store
101993,43.65478334,-93.33659422,55360,Casey's General Store
101994,38.66794334,-88.49876054,26980,Casey's General Store
101995,43.359097,-96.88655518,22419,Casey's General Store
101996,39.70701547,-83.93301288,63840,Casey's General Store
101997,40.46007146,-88.09804856,23094,Casey's General Store
101998,38.77104025,-93.72299267,38768,Casey's General Store
101999,41.761418,-93.63825338,39443,Casey's General Store
102000,41.32407992,-87.80787481,27005,Casey's General Store
102001,40.34629402,-83.76197789,55208,Casey's General Store
102002,44.77597178,-94.99797516,37464,Casey's General Store
102003,39.63193716,-86.85094607,54229,Casey's General Store
102004,40.56731851,-88.61385896,16827,Casey's General Store
102005,36.38242793,-90.18786589,50453,Casey's General Store
102006,34.45182751,-93.06803194,49676,Casey's General Store
102007,39.9294138,-88.95509696,58521,Casey's General Store
102008,42.51923074,-93.27995475,10597,Casey's General Store
102009,35.81003906,-90.6773668,75233,Casey's General Store
102010,40.62724807,-89.32807064,12748,Casey's General Store
102011,38.82680967,-97.61204854,45862,Casey's General Store
102012,41.69043887,-97.99876842,51835,Casey's General Store
102013,41.45430053,-85.58718085,53163,Casey's General Store
102014,39.44773107,-87.41351802,136752,Casey's General Store
102015,43.06846132,-94.2302227,38494,Casey's General Store
102016,40.94799594,-90.37469023,49756,Casey's General Store
102017,39.19438757,-95.2051692,34496,Casey's General Store
102018,41.15743645,-92.63026875,18213,Casey's General Store
102019,39.64971113,-88.7407206,20989,Casey's General Store
102020,37.49294828,-94.27237987,21037,Casey's General Store
102021,42.73121023,-93.73499931,45866,Casey's General Store
102022,38.46080953,-85.66947898,15912,Casey's General Store
102023,46.83869352,-96.79971725,35775,Casey's General Store
102024,41.10094367,-90.94056139,20227,Casey's General Store
102025,37.27697672,-98.58627947,59653,Casey's General Store
102026,41.20496943,-96.06817754,35017,Casey's General Store
102027,38.69727363,-93.23640494,31835,Casey's General Store
102028,36.85682692,-94.38468198,65074,Casey's General Store
102029,38.44312561,-92.98848905,35404,Casey's General Store
102030,38.72012425,-94.45955115,47633,Casey's General Store
102031,40.74182652,-88.72401736,19437,Casey's General Store
102032,40.85501287,-96.68265257,48697,Casey's General Store
102033,45.22700447,-93.42882299,26422,Casey's General Store
102034,42.00887206,-93.43609094,66577,Casey's General Store
102035,39.36836249,-94.36996364,85572,Casey's General Store
102036,39.03647584,-94.30466117,64248,Casey's General Store
102037,42.71716583,-96.24852432,41215,Casey's General Store
102038,42.78613716,-96.91466176,48553,Casey's General Store
102039,45.75522367,-93.65226617,16170,Casey's General Store
102040,40.82772638,-96.67319797,21107,Casey's General Store
102041,41.45167698,-85.28133934,43180,Casey's General Store
102042,40.88611424,-97.10240898,42900,Casey's General Store
102043,36.86973862,-86.714049,68356,Casey's General Store
102044,40.90319138,-90.64805578,24695,Casey's General Store
102045,37.91359113,-89.82076205,24748,Casey's General Store
102046,36.15175121,-94.14473882,71184,Casey's General Store
102047,41.37686974,-87.46064993,25175,Casey's General Store
102048,41.70027754,-92.72841879,90137,Casey's General Store
102049,43.86351665,-93.04926622,50286,Casey's General Store
102050,42.38920183,-89.52040577,34521,Casey's General Store
102051,37.87321297,-90.52667223,72262,Casey's General Store
102052,35.98917972,-96.61345202,63354,Casey's General Store
102053,39.47223495,-92.0003471,13833,Casey's General Store
102054,41.12060999,-88.81569061,35895,Casey's General Store
102055,42.73220693,-94.44117649,14897,Casey's General Store
102056,42.73220693,-94.44117649,14897,Casey's General Store
102057,42.0225812,-94.55211571,17236,Casey's General Store
102058,42.0225812,-94.55211571,17236,Casey's General Store
102059,40.44090464,-89.31261214,19381,Casey's General Store
102060,41.13534492,-92.90703659,23104,Casey's General Store
102061,40.66767276,-94.72179274,23438,Casey's General Store
102062,42.32541931,-92.60517762,23582,Casey's General Store
102063,42.4963743,-89.99025853,15025,Casey's General Store
102064,39.81402741,-97.05213957,48923,Casey's General Store
102065,36.35878889,-94.28551869,69784,Casey's General Store
102066,40.69354459,-89.80178014,36793,Casey's General Store
102067,41.68080788,-93.77676126,24839,Casey's General Store
102068,39.81775935,-84.00522646,72422,Casey's General Store
102069,41.24157933,-88.41833043,32248,Casey's General Store
102070,44.16825845,-94.0467142,16174,Casey's General Store
102071,41.65745503,-91.48158914,25505,Casey's General Store
102072,45.60723964,-94.45323521,66519,Casey's General Store
102073,41.04058453,-95.74385318,58412,Casey's General Store
102074,37.94585519,-93.4003021,38073,Casey's General Store
102075,35.565889,-97.51618383,24488,Casey's General Store
102076,35.27548364,-93.13311052,88222,Casey's General Store
102077,45.81834474,-92.96955328,44542,Casey's General Store
102078,40.45501989,-88.09916564,48512,Casey's General Store
102079,40.5498898,-91.3750741,21749,Casey's General Store
102080,45.22180806,-93.37728447,22889,Casey's General Store
102081,36.22231233,-93.08602185,89189,Casey's General Store
102082,37.26786483,-97.41030024,38636,Casey's General Store
102083,41.99552723,-93.60982929,28394,Casey's General Store
102084,42.5199834,-93.26827883,46665,Casey's General Store
102085,41.64196057,-91.56007249,38282,Casey's General Store
102086,41.67748295,-94.50192511,19012,Casey's General Store
102087,37.74376698,-88.54086763,61050,Casey's General Store
102088,40.77846873,-89.9781515,25874,Casey's General Store
102089,39.493203,-89.76957253,25047,Casey's General Store
102090,41.23176987,-95.80523143,54495,Casey's General Store
102091,40.89943113,-98.33939474,30058,Casey's General Store
102092,41.68815877,-93.79317264,25593,Casey's General Store
102093,42.99688614,-96.04981976,43066,Casey's General Store
102094,36.01711379,-83.81741996,18963,Casey's General Store
102095,42.19694177,-97.52442088,40919,Casey's General Store
102096,44.80623156,-95.54632487,116602,Casey's General Store
102097,40.92125354,-89.48598689,59109,Casey's General Store
102098,36.42756713,-89.06621198,81062,Casey's General Store
102099,44.29513165,-94.43851881,14797,Casey's General Store
102100,40.77108196,-96.65486213,68418,Casey's General Store
102101,41.29035908,-87.44160967,28092,Casey's General Store
102102,41.28746068,-92.62304886,20308,Casey's General Store
102103,42.78520468,-87.7957363,39616,Casey's General Store
102104,39.27927081,-87.11219079,51148,Casey's General Store
102105,41.90047042,-88.60207352,27215,Casey's General Store
102106,40.41653924,-91.14231844,20466,Casey's General Store
102107,40.55814071,-89.61635061,53037,Casey's General Store
102108,42.52707334,-96.37600756,59243,Casey's General Store
102109,43.12982472,-95.1444758,25959,Casey's General Store
102110,39.87697099,-89.92328565,40970,Casey's General Store
102111,38.49964375,-94.93640963,75251,Casey's General Store
102112,40.90138698,-89.0331056,30127,Casey's General Store
102113,40.20289832,-92.59148492,26007,Casey's General Store
102114,44.07651434,-89.29394653,49497,Casey's General Store
