Place ID,User Name,User ID,User Link,User Thumbnail,User Address,User Photos Count,User Reviews Count,Review Text,Review Language,Review Date,Rating,Feedback Useful,Feedback Funny,Feedback Cool
meijer-greenville-2,Jay M.,MAMMC344f9U4aCCXIW7JLg,https://www.yelp.com/user_details?userid=MAMMC344f9U4aCCXIW7JLg,https://s3-media0.fl.yelpcdn.com/photo/QalDmKzt09ikpv4zN6CStg/60s.jpg,"Grand Rapids, MI",15,45,"There is no enforcement of mask policy. I get that many people in Greenville don't really understand the science or have their own misguided beliefs due to their lack of appropriate higher education but,  it is up to responsible management to look past the clear lack of local leadership and enforce the laws and protect the population. As a healthcare worker it is an insult to me and all at risk citizens.",en,3/12/2021,2,3,4,N/A
meijer-greenville-2,Karen G.,yuVLP4x5yqf_alNxWR_L6A,https://www.yelp.com/user_details?userid=yuVLP4x5yqf_alNxWR_L6A,https://s3-media0.fl.yelpcdn.com/photo/EveEbm0EDCQCEmpQr--mcg/60s.jpg,"Gowen, MI",N/A,1,"I went in to get my covid 19 vaccine and could not believe that I counted 7 people not wearing their masks.  I did not feel safe going in for my vaccination.  I asked the woman giving me my vaccine about it and she said that the greeter makes sure people are wearing their mask when they come in.  However, after that, there is nothing they can do to reinforce it.  I also saw 4 out of those 7 people in line at the pharmacy and the pharmacists did not address the issue either.  I will not shop here and I am going to see if I can get my 2nd vaccine somewhere else.  They should not be a place that is administering vaccines.",en,3/14/2021,1,N/A,N/A,N/A
meijer-greenville-2,Amanda C.,JnzYwAlqwcD2cFVF5RNivA,https://www.yelp.com/user_details?userid=JnzYwAlqwcD2cFVF5RNivA,https://s3-media0.fl.yelpcdn.com/photo/FxaVukLFoizUqMdkhEK7Zg/60s.jpg,"Rockford, MI",N/A,1,"I wish I could leave no stars! Meijers.com is a joke! Items came from Greenville meijers. I never received a receipt thru the script shopper. The customer service at this meijer was terrible they just blew me off and couldn't get me my receipt. Called meijer corporation and they couldn't get me my receipt. I spend a lot of money at meijer, not NO more. Think twice before ordering thru meijer!",en,11/6/2019,1,N/A,1,N/A
meijer-greenville-2,Garry C.,W4Sc0lIJGkr0kbCey0I1Rg,https://www.yelp.com/user_details?userid=W4Sc0lIJGkr0kbCey0I1Rg,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Greenville, MI",N/A,4,No mask enforcement despite it being company policy and a statewide mandate - There were at least 10 people walking around this morning without masks,en,7/26/2020,1,N/A,1,N/A
meijer-greenville-2,Marin C.,rTyn3YHLhXyIJwRfqeRxEg,https://www.yelp.com/user_details?userid=rTyn3YHLhXyIJwRfqeRxEg,https://s3-media0.fl.yelpcdn.com/photo/uAuQciK_4D46akeG8UdTxw/60s.jpg,"Traverse City, MI",801,1675,"Visited here over the weekend, found everything we needed and a few things we didn't.  It happens.  My friend got good prices on makeup, ""pop,"" plastic straws, and adult beverages.  I got travel size shampoo and conditioners.  We both got cash back, so we wouldn't need to go by the bank.  Sadly, the ice cream place (oh wonderful Charley's) was closed by the time we got there after our dallying at Meijer.  I will return to Greenville at the end of next month, so I better do better to get my ice cream fix then.",en,6/30/2014,4,1,N/A,2
meijer-greenville-2,Megan B.,A4xQKAQddxNX8P5YYY1-hQ,https://www.yelp.com/user_details?userid=A4xQKAQddxNX8P5YYY1-hQ,https://s3-media0.fl.yelpcdn.com/photo/GgVpC6WkChehRMx2-IGb6w/60s.jpg,"Clinton, MI",N/A,1,"Best customer service experience at Meijer ever. I accidentally left my last bag at the self checkout and someone walked off with it! The cashiers were so helpful and we're gracious enough to let us go back and get the things we lost with our receipt! They even helped me find the receipt, which I also accidentally left at the self checkout! Best Meijer ever!",en,6/26/2014,5,1,N/A,N/A
meijer-greenville-2,Brad A.,Nj5KsXIy2fk5V4Ag1pOtww,https://www.yelp.com/user_details?userid=Nj5KsXIy2fk5V4Ag1pOtww,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Lakeview, MI",44,87,"Lady at the Jewelry was a real jerk , I'll never go to that place a watch battery again!",en,12/9/2015,1,N/A,1,N/A
meijer-holland-3,Noé Z.,99ddlWTdfH2r8vIb68BWCA,https://www.yelp.com/user_details?userid=99ddlWTdfH2r8vIb68BWCA,https://s3-media0.fl.yelpcdn.com/photo/5r7hl71hEinmbY8-Eak9LA/60s.jpg,"Douglas, MI",N/A,3,"Kelsey is AMAZING! I have to admit that I was annoyed not having someone verify my age for an alcoholic beverage. Upon arrival she was bubbly and fantastic and also soon realized that she had 15+ other terminals to be at so I immediately apologized for my rudeness and praised her for all she does because until that very moment of realization, I had no idea how hard they have to work. Great job Kelsey! I encourage and hope you are valued and get a raise! And yes, my household is a frequent shopper at this store. Much love. Keep it up girl! You are amazing!Noé",en,1/29/2024,5,N/A,N/A,N/A
meijer-holland-3,Janie B.,bpMFo0ST7G64CBOAjK_88w,https://www.yelp.com/user_details?userid=bpMFo0ST7G64CBOAjK_88w,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Holland, MI",2,4,"I have been shopping here for a long time, but recently the service is poor. Cashiers will barely look at you let alone greet you with a smile. Some of the older ones need to retire. They are crazy grumpy.  I just might start shopping elsewhere.",en,11/21/2023,3,N/A,N/A,N/A
meijer-holland-3,Jason H.,1VVgBWkB7LG5uhCp1_uhwg,https://www.yelp.com/user_details?userid=1VVgBWkB7LG5uhCp1_uhwg,https://s3-media0.fl.yelpcdn.com/photo/By9JQBeVY5QHHDhbmpTrDw/60s.jpg,"South Bend, IN",677,546,"The cashiers and baggers are ftiendly , the stire itself is often a little dirtier than a grocery store should be. This store draws a lot of ppl from rural areas so ecpect some wierd rudeness from patrons.I only come hete when all other options are exhausted.",en,12/21/2022,2,N/A,N/A,N/A
meijer-holland-3,Cole F.,tTgCBZFMepqmAsxGA_AJKw,https://www.yelp.com/user_details?userid=tTgCBZFMepqmAsxGA_AJKw,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Holland, MI",N/A,2,I got a pick up order and the majority of my items were either out of bags or in ripped bags this was very disappointing.,en,7/24/2023,1,1,N/A,N/A
meijer-holland-3,Chafer C.,bEWgHJpQCm2ScJwxMQ_XCQ,https://www.yelp.com/user_details?userid=bEWgHJpQCm2ScJwxMQ_XCQ,https://s3-media0.fl.yelpcdn.com/photo/NDvJAYCt0Oqt-2sStD9Tnw/60s.jpg,"MI, MI",N/A,3,3 actual cashiers open and the self serve and the lines are ridiculous. Open lines with actual cashiers.,en,9/18/2022,1,N/A,N/A,N/A
meijer-holland-3,Key R.,y0m-QN7Q0x5YqzUxH3tDsQ,https://www.yelp.com/user_details?userid=y0m-QN7Q0x5YqzUxH3tDsQ,https://s3-media0.fl.yelpcdn.com/photo/PBzh8KTs1m5tW3HkTxn_fw/60s.jpg,"Muskegon, MI",8,18,"I love meijers but this meijers deli selection is down right sad. I bought a chicken salad sandwich and it was dried out and in desperate need of salt. The spread didn't even cover the entire bread. Really disappointing. Update: I wanted to switch pharmacies and wanted to use Meijer because it's close to me. I called in to make arrangements on Thursday morning, it took me four days to receive my high blood pressure medication because no one ever called my old pharmacy to retrieve my information. I called four days straight and day after day I got excuses as to why no one bothered to call my old pharmacy. Finally on the fourth day my husband called and talked directly to the pharmacy manager and she acted as though it was no big deal. Last time I checked with my doctor not taking my blood pressure meds was a big deal. This meijers is beyond sub par. After shopping at Meijer for over 20 years I have officially become a Walmart shopper.",en,10/19/2017,1,1,3,N/A
meijer-holland-3,Katie H.,zQTEbn5nWGPypxOf2uRPmg,https://www.yelp.com/user_details?userid=zQTEbn5nWGPypxOf2uRPmg,https://s3-media0.fl.yelpcdn.com/photo/I3wyb-L2B-M-tsA_QEBpOg/60s.jpg,"Washington, DC",7651,1812,"Since there's no Kroger's around these parts, Meijer's was and is my go-to when I'm here in Holland. The store is absolutely massive. A little bit too big for my basic grocery needs. But at least you're more likely to find what you want. I feel their deals aren't anything special, but maybe I just don't know the ropes. But this location as always been clean and well-organized.",en,9/10/2018,4,5,1,4
meijer-holland-3,Cindy O.,xDZ72eBnz8R93BozPS4cIQ,https://www.yelp.com/user_details?userid=xDZ72eBnz8R93BozPS4cIQ,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Lawai, HI",N/A,3,I was totally disgusted to see the live betas fishes they carry: the poor fishes were swimming in their own feces many of them dead..I am an animal lover and will keep contacting Meijer's about this situation until it's fixed.,en,12/16/2018,1,1,N/A,N/A
meijer-holland-3,Pam D.,S7Rqu0Q8zwifr_6sqyVsEw,https://www.yelp.com/user_details?userid=S7Rqu0Q8zwifr_6sqyVsEw,https://s3-media0.fl.yelpcdn.com/photo/P9hX11VdK2hQeAncKaD1jQ/60s.jpg,"Zeeland, MI",N/A,1,"I do like Meijer.  For the most part they do have good people working there.  The shelves are full with selection.  The store is clean.  A couple of compliments that I would like to throw out is when it was raining cats and dogs, they had someone watch your cart for you while you went and got your car and pulled it up under the porch/covered area. They have also  come out and served cookies in the checkout lanes when it was winter and a storm was coming so everyone thought they needed to go buy bread and milk.  The lines were long but they had every one of them open.The only downfall about Meijer in the Holland, MI area is that it's the only grocery store to shop at.  There is Walmart or you can pay an arm and a leg to shop at Family Fare. There really is no competition.  I like competition.  I like to change it up once in a while.",en,10/27/2017,4,N/A,N/A,N/A
meijer-holland-3,Mike W.,8gLSwT0sLHmp8TRfFPY-3g,https://www.yelp.com/user_details?userid=8gLSwT0sLHmp8TRfFPY-3g,https://s3-media0.fl.yelpcdn.com/photo/eA1dKmSVTkqOoTwZIGokPA/60s.jpg,"Holland, MI",132,221,We do about 1/3 of our grocery shopping at this Meijer. It is the closest Meijer to where we currently live and it carries some specialty items that we purchase that most smaller places don't. Staffing wise there are some really nice employees that you run into here. Meijer is very well-know (especially in West Michigan) for training their employees well. This isn't true of all Meijer locations but it is true of this one. This is a moderate sized Meijer. It's not as large as the one down the street on US-31 but it gets the job done. My experience here has always been positive and barring moving far away I will continue to give it quite a bit of business.,en,1/29/2016,4,1,N/A,N/A
meijer-holland-4,Liz P.,rr5zzVWVu0u-P5P1rHIV-Q,https://www.yelp.com/user_details?userid=rr5zzVWVu0u-P5P1rHIV-Q,https://s3-media0.fl.yelpcdn.com/photo/T6PbBRXYtMS64rgkbwZTcA/60s.jpg,"Clawson, MI",10958,2375,"This was your typical Meijer but was right across the street from our hotel, which was certainly convenient.We stopped by on Fri. night for some snacks - they had blackberries on sale for 99c a container - and we stopped by on Sat. night because my Fitbit battery died and I wanted a new one. They have batteries in the front of the store near checkout, but this was a specific type of battery (CR-2025) so it ended up being in the Electronics section, which is in the back right-hand side of the store.The only thing I'd change here is the self checkout area - it winds around twice, which I thought was odd, although on Sat. night the store was packed, so that could be why (more room for people to line up).",en,6/20/2022,4,3,1,3
meijer-holland-4,James V.,tFUK74MMaljQdjiRDOzY1g,https://www.yelp.com/user_details?userid=tFUK74MMaljQdjiRDOzY1g,https://s3-media0.fl.yelpcdn.com/photo/b6146oTZNrfw8QOdRY2q0w/60s.jpg,"Laurel, MD",23,63,"I am visiting from out of town.  I went to Meijer for some groceries.  I asked the Sandy D in the produce department if they had oregano. She made eye contact with me, walked around the greens island looking at signs and then walked to her cart and continued to head to the back.  As she left I said ""I guess that's a no"".  Lousy service.  Had to go to Family Fare for oregano.  Meijer used to be known for one stop shopping.",en,6/28/2021,1,N/A,N/A,N/A
meijer-holland-4,Marisa S.,CDPIryq2BvGLHz0twx9BHg,https://www.yelp.com/user_details?userid=CDPIryq2BvGLHz0twx9BHg,https://s3-media0.fl.yelpcdn.com/photo/AYRDytFOhrtqpF7xfEQvMw/60s.jpg,"Ogden, UT",5,16,Maria was our cashier and she was the friendliest employee I've met at Meijer's. She even helped us save money by showing me how to use the app. I loved the purple in her hair because it's as bright as her personality!,en,4/14/2021,5,N/A,N/A,N/A
meijer-holland-4,Robin R.,p9MYzm7GntOR5l5Kao_7vQ,https://www.yelp.com/user_details?userid=p9MYzm7GntOR5l5Kao_7vQ,https://s3-media0.fl.yelpcdn.com/photo/VBwA1y6DQc_zG20pNGaghQ/60s.jpg,"Los Angeles, CA",4,14,"Stopped in to get some organic meat and veggies to cook for dinner. I came to the wrong place. There were no organic apples, maybe a total of 7 produce items that were organic. The lady at the meat department looked at me like I was crazy when I expressed disbelief that there were only 2 options for organic meat. It is disappointing that Meijer doesn't have a higher commitment to providing meat & produce devoid of GMO's and toxic chemicals.",en,7/7/2017,2,N/A,2,N/A
meijer-holland-4,Rachel G.,8sOsqGD-cWIEAG5cpBhjfg,https://www.yelp.com/user_details?userid=8sOsqGD-cWIEAG5cpBhjfg,https://s3-media0.fl.yelpcdn.com/photo/LBX9bDlg9EzDPIn_bGGLaA/60s.jpg,"Holland, MI",N/A,1,Pharmacy not set up well and in very poor location of the store...No in store maps to tell us where everything is at and no aisle numbers on computer and phone website...,en,8/29/2018,1,1,N/A,N/A
meijer-holland-4,Heather V.,q-TJ608yfj-o-wDOSWUDWg,https://www.yelp.com/user_details?userid=q-TJ608yfj-o-wDOSWUDWg,https://s3-media0.fl.yelpcdn.com/photo/0RjBIV5gQ66FwYiauBsuqg/60s.jpg,"Hudsonville, MI",7,139,"They have just about anything you need and I love the variety of produce.  Most of the store is well organized and finding a help is a fairly easy when I have a question. I occasionally use Shipt but items are often out of stock.  Since Shipt isn't listed on Yelp, I'll give them a shout here: - I love that I can get healthy food delivered to me when ill.  This is why I signed up because I would blow $30 on restaurant delivery and it wasn't even good for me. - So far, shoppers have been friendly and on time.  - Items do cost more but I'm also not blowing a bunch of time in store making impulse food purchases.  ;)  - Listed items are often out of stock. I to run out to my local store a couple of times, defeating the purpose of Shipt, but I'm still happy with the service.  () Okay, back to MEIJER! You may never realize how much you take having a Meijer for granted until you move away and there are none in your state.   I went through this Meijer-withdrawal twice!  Haha!",en,8/16/2015,5,2,N/A,N/A
meijer-holland-4,Beilios C.,uueOMLgA0yP2TfTJryzkKA,https://www.yelp.com/user_details?userid=uueOMLgA0yP2TfTJryzkKA,https://s3-media0.fl.yelpcdn.com/photo/IcZmvhKNZYfDesA1jce0GQ/60s.jpg,"Tucson, AZ",2,55,Great fuel and I appreciate they sell salt. Also good selection of nuts. Convenient if you are in the area.,en,10/14/2017,5,N/A,N/A,N/A
meijer-holland-4,Jonny B.,rLBtZITfnTyhcOr5hFHEkQ,https://www.yelp.com/user_details?userid=rLBtZITfnTyhcOr5hFHEkQ,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Englewood, FL",N/A,37,"Great place to shop, everything super wally world has.... With out being wally world. And they still have humans at check out lines.",en,9/4/2019,5,N/A,N/A,N/A
meijer-holland-4,Dominique E.,-jNQ5IALAR9DP9xwgfNd1Q,https://www.yelp.com/user_details?userid=-jNQ5IALAR9DP9xwgfNd1Q,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Holland, MI",N/A,4,"Came with a friend to mail out a package, who has done it many times. Never had a problem before doing so. Employee (Jo) older woman, was VERY rude. Immediately became defensive saying she never has sent out a package this way before. Her and a Manager stood there and spoke about how they just changed the system and got no notice. Regardless she should have not been rude. It's my friends fault that YOUR employer failed to give you notice? No it's not. She should choose another profession because customer service is NOT for her!",en,11/18/2018,1,2,N/A,N/A
meijer-holland-4,Angela T.,_ubawFAszv3RFvFRUOGIyw,https://www.yelp.com/user_details?userid=_ubawFAszv3RFvFRUOGIyw,https://s3-media0.fl.yelpcdn.com/photo/9RoOQ4toXSkyFxClHwzHwA/60s.jpg,"Pensacola, FL",31,295,"This is a newer Meijer, huge, with a Starbucks inside which is always a plus.  They also have a pretty nice produce section, and the prices are always fair (except on meats, chicken out here is EXPENSIVE!)We always stop here before heading out to our cottage, and really everything you need is here.  Grocery store plus Target rolled into one, can't beat it for convenience.",en,6/12/2012,4,N/A,1,N/A
meijer-howell-2,Beth H.,EWv-QUwo3hMfoM04sIXdUw,https://www.yelp.com/user_details?userid=EWv-QUwo3hMfoM04sIXdUw,https://s3-media0.fl.yelpcdn.com/photo/Erywl4yXt7U61UcJ_Yo77A/60s.jpg,"Ann Arbor, MI",2572,1370,"This has to be one of the best Meijer I have been to, yet.  The layout was much different, but I liked it, a lot. I was in an out quick, which was my goal and this pit stop couldn't have gone smoother. Only wish I lived closer to shop here.",en,7/1/2013,5,N/A,N/A,N/A
meijer-howell-2,Barbara H.,SGGIRrmbHN4IfebZ9ahCrA,https://www.yelp.com/user_details?userid=SGGIRrmbHN4IfebZ9ahCrA,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"MI, MI",N/A,2,"Although I live in Howell and shop at the Howell Meijer several times each month, I recently went to the Hartland Meijer store.   What a HUGE difference!   The Hartland store is beautiful and SO WELL STOCKED !!I wish I lived closer to that store.The Howell Meijer needs a better manager ... the only time I have seen him in the store is when District Managers are present.  The stockers have their carts blocking aisles during store hours and many shelves are empty or low on stock.  We need a better manager in Howell ... PLEASE !!",en,9/9/2023,1,N/A,N/A,N/A
meijer-howell-2,Todd B.,vbjmOHP9_sZSAPzSFKlf7g,https://www.yelp.com/user_details?userid=vbjmOHP9_sZSAPzSFKlf7g,https://s3-media0.fl.yelpcdn.com/photo/ZX1YbrwgVjLYS5RC9is-iA/60s.jpg,"Hartland, MI",4,30,"Pharmacy is slow. Excuses made for being disorganized.  My prescription called in from Hartland was  not ready at Howell after driving 20 minutes and waiting over an hour.  When asked how long it would be I get ""I don't know.  We are working on it.""   With that poor respinse i decided to leave and told them Id come back another day since my dog was in the car.  After a 5 minute checkout of other stuff I get the ""Its ready"" text just as I'm leaving the parking lot.   Not convenient at all.",en,3/11/2023,1,N/A,N/A,N/A
meijer-howell-2,John S.,kLe1nbFVAidvpU8piWl7jg,https://www.yelp.com/user_details?userid=kLe1nbFVAidvpU8piWl7jg,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"New York, NY",N/A,81,"Stay away from the pharmacy. They will not fill your prescription, The pharmacist pretends to be a doctor they'll deny all prescriptions   The worst customer service I've had, people are rude.   These people should not be working with the public.",en,5/22/2023,1,N/A,N/A,N/A
meijer-howell-2,Renee V W.,JjUJN3iYHuaGT8YVl63Csw,https://www.yelp.com/user_details?userid=JjUJN3iYHuaGT8YVl63Csw,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Brighton, MI",N/A,1,"Awful service. Never enough lanes open, lines are super slow.Ive shopped here for years and this is by far the worst it's ever been as of late! Plan to spend unexpected amounts of time standing in line.",en,2/9/2021,1,1,N/A,N/A
meijer-howell-2,Lala L.,HalgTHawzbKjGUfuOJszRQ,https://www.yelp.com/user_details?userid=HalgTHawzbKjGUfuOJszRQ,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Howell, MI",4,13,"I am a Meijer shopper. However, it makesMe Angry that there is a sign on the door that faceCoverings were required.  So until you start enforcing your own rules, I won't be back. Nobody LIKES to wear a mask, know I don't. But I do it because I am considerate of others.",en,6/28/2020,1,N/A,2,1
meijer-howell-2,Angry W.,UyXslD1PJEs0pSiwEo162g,https://www.yelp.com/user_details?userid=UyXslD1PJEs0pSiwEo162g,https://s3-media0.fl.yelpcdn.com/photo/pOByBaVkMVfWgAKDzwOmyA/60s.jpg,"Howell, MI",2,15,"Worst meijer in the county, slow cashiers, never enough lines open, been like this for years.",en,1/11/2020,2,1,N/A,1
meijer-howell-2,Penny W.,MeS4cWQLmygevrpURFCwWQ,https://www.yelp.com/user_details?userid=MeS4cWQLmygevrpURFCwWQ,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"San Francisco, CA",N/A,1,"This Meijer has super slow cashiers, never enough cashiers. Regularly see employees talk amongst themselves but do not acknowledge customers.  I haven't been in the store in many months, now I remember why.",en,12/14/2020,1,1,N/A,N/A
meijer-howell-2,brittany s.,DkBJMFdMl0GupwcWw_UIBw,https://www.yelp.com/user_details?userid=DkBJMFdMl0GupwcWw_UIBw,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Howell, MI",N/A,1,"I have given up on this Meijer awhile ago due to few lanes open, poorly stocked shelves and general bad layout. I got a mailer yesterday saying they completed a renovation, so I decided to give them another try. 20% of the grocery items I needed were out of stock and it took me 26 minutes of waiting in line to check out. 5 cashiered lanes were open, with each having a line going into the cards/accessories/clothing departments. I was tempted to abandon my cart and go to my typical grocery store, but I had committed too much time in the trip already. I'm blown away that they spent all the money on renovations, which do look nice, only to have the same service issues.",en,10/15/2020,2,1,N/A,N/A
meijer-howell-2,D F.,zALIiGZGwM9Mt5rErG1vPg,https://www.yelp.com/user_details?userid=zALIiGZGwM9Mt5rErG1vPg,https://s3-media0.fl.yelpcdn.com/photo/2Jzd98AsNz-E7pPjA3H6og/60s.jpg,"Howell, MI",1,34,I go here every other day to buy Sweet Leaf mint n  honey tea and they have NOTHING for two weeks now how is this possible,en,12/6/2018,1,N/A,N/A,N/A
meijer-hartland,Erika G.,fXVlWTnwzDX9RJBpuvI8yg,https://www.yelp.com/user_details?userid=fXVlWTnwzDX9RJBpuvI8yg,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Livonia, MI",N/A,3,Thank you Hartland Meijer for contributing to Gleaners and Ganhs Dough for Donations bread drive! We appreciate you taking the time to help out your local community! Great store and great management!,en,11/6/2023,5,N/A,N/A,N/A
meijer-hartland,Doru P.,IdVGuzi9dvpBHGJmeAiMKg,https://www.yelp.com/user_details?userid=IdVGuzi9dvpBHGJmeAiMKg,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"MI, MI",1,2,"Bought today some burgers,seasoned patties and an patties got home to find out are bad ,disgusting smell   Hopefully they will take them off the shelf!!Sad to say this but I kept meijer a little higher standard than Walmart, not anymore",en,9/21/2023,1,N/A,N/A,N/A
meijer-hartland,Joey A.,l_CRsBx_A6c9sPnqYbesZA,https://www.yelp.com/user_details?userid=l_CRsBx_A6c9sPnqYbesZA,https://s3-media0.fl.yelpcdn.com/photo/h-yq2FIZms20gz4pFrchvA/60s.jpg,"West Bloomfield Township, MI",N/A,3,"Big shoutout to management today 10-20-23 just before midnight at the Hartland location. They had no cashier lanes open, only self checkout. Forced to use self checkout with no training and refused to help or offer a discount at all. $150 of groceries got dumped on the floor for extremely poor customer service.",en,10/20/2023,1,N/A,N/A,N/A
meijer-hartland,Laura C.,M1Qx6yCgyXVoFiOVIhHYAA,https://www.yelp.com/user_details?userid=M1Qx6yCgyXVoFiOVIhHYAA,https://s3-media0.fl.yelpcdn.com/photo/R1tgUtQVfUAX4SqnU5YrWA/60s.jpg,"Fort Lauderdale, FL",30,38,I literally bought this yesterday and it's expired before the expiration date because this store decided to not refrigerate there cream cheese properly,en,2/15/2022,2,2,N/A,N/A
meijer-hartland,Ann R.,CSjJwdkbkdXMqYjjqTYsPA,https://www.yelp.com/user_details?userid=CSjJwdkbkdXMqYjjqTYsPA,https://s3-media0.fl.yelpcdn.com/photo/2_oO6-C8yIpKNtlDks8b8w/60s.jpg,"Oak Park, MI",N/A,13,Awful  spend a grand a month in here  and I can't even cash a thanksgiving grocery check from work cashed there last 7 years . Not going there ever again ! Not that anyone cares but you lost 12 grand a year,en,11/23/2022,1,N/A,N/A,N/A
meijer-hartland,Piper Christian V.,MzmShIFXcdSS86vthRb9Pg,https://www.yelp.com/user_details?userid=MzmShIFXcdSS86vthRb9Pg,https://s3-media0.fl.yelpcdn.com/photo/gBZQ0NCS_M8joSo93-QavQ/60s.jpg,"MI, MI",35,92,Why are there no hooks in the bathroom for jackets or purses? It makes going to the bathroom difficult if you don't want to set your stuff on the floor (ewwww). Beyond the bathroom issue the rest of the store is generally well stocked.,en,4/16/2022,4,N/A,N/A,N/A
meijer-hartland,Emily Y.,aPSn1fQWmlRh7PIyQ8vG_w,https://www.yelp.com/user_details?userid=aPSn1fQWmlRh7PIyQ8vG_w,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"La Crosse, WI",52,55,"Only reason I choose to come to this location is because it's less than 10 mins away. But not only that, 90% of the time they always have what I need and looking for. Every time I walk in the doors, I'm always greeted, no matter what the employee is doing. One night, I was looking for cilantro but the shelf was empty. I continued to walk around though just to see if maybe someone put it away in a different spot. The lady whose always stocking produce at night came up and asked what I was looking for. She walked to the back and came out with two boxes of cilantro. So grateful she went back to check for me. My anxiety could not walk up to her to ask lol",en,7/14/2022,4,N/A,N/A,1
meijer-hartland,Kim R.,SpSZfBv8bIn19zAFM7gIEg,https://www.yelp.com/user_details?userid=SpSZfBv8bIn19zAFM7gIEg,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Fenton, MI",N/A,1,"i have been shopping at this store for 5 years but after tonight  not any more. i have been waiting in long lines because they only have 2 lanes open . Then tonight after waiting 30 minutes or more and then they rejected my check . never happend before and i have plenty of money in my checking , The store has gotten worse since they changed every thing around there,check out is super slow . and why they changed they check out lanes and bagging  is so much worse",en,12/20/2022,1,N/A,N/A,N/A
meijer-hartland,John S.,kLe1nbFVAidvpU8piWl7jg,https://www.yelp.com/user_details?userid=kLe1nbFVAidvpU8piWl7jg,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"New York, NY",N/A,81,"Stay away from this Meijer location. Employee's that work at this location are horrible, rude should not be dealing with the public. Worst customer service I've ever had. Shelves are always empty. THE EMPLOYEES WILL FOLLOW YOU AROUND AND CHECK YOUR ITEMS BECAUSE THEY THINK YOU ARE Stealing.",en,12/1/2021,1,1,1,N/A
meijer-hartland,Chris V.,eljzNoc38qmpzCmX9NnMzA,https://www.yelp.com/user_details?userid=eljzNoc38qmpzCmX9NnMzA,https://s3-media0.fl.yelpcdn.com/photo/-m_qz-pd2_KOS5VpZL2Aow/60s.jpg,"Oakland County, MI",461,294,Love this location! Never overcrowded & staff is always willing to assist. Great selection of anything you need & produce is always fresh. Con: On this particular trip the bottle return area was so filthy with what I assumed was pop/beer all over the floor. Had to rinse the bottoms of our shoes in the sink before proceeding through the store to stop from sticking to the floor. Yuck.,en,4/5/2017,4,N/A,N/A,N/A
meijer-ionia,Staci S.,OeAnZ7ipqdCpjkqzfMQh7g,https://www.yelp.com/user_details?userid=OeAnZ7ipqdCpjkqzfMQh7g,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"John Ball Park, Grand Rapids, MI",1,7,"Omg I told Kris if he worked if he lived in, he lived in Grand Rapids. I would hire him in a heartbeat. This place was clean. The house was friendly. The store was nice and organized, and I was very very impressed.",en,12/24/2023,5,N/A,N/A,N/A
